Timestamp,Username,VideoID,Comment,Date,source,comment_length,word_count,processed_comment
,@SaifudinJuhri-fo9ek,,sudah lah bu jika mbg bermasalah trs mending di stop saja lebih baik uangnya dialihkan untuk biaya pendidikan gratis bagi murid wajib belajar sdsmpsma,2025-09-26T11:56:01Z,CNN,150.0,24.0,bu masalah terus lebih baik stop lebih baik uang alih biaya didik gratis murid wajib ajar sdsmpsma
,@AdminAlisan,,otak mainkan dong bujangan sok peduli anak orang bu orang tua mana yang gak ingin ngasih makan setiap hari lauk dagingsayurtelur ibu bilang saja pada presidenstop mbg,2025-09-26T11:54:26Z,CNN,166.0,27.0,otak main bujang sok peduli anak orang bu orang tua ngasih makan hari lauk dagingsayurtelur ibu bilang presidenstop
,@momsnow8121,,kami masih percaya nasi emak dan tiwul,2025-09-26T11:53:19Z,CNN,38.0,7.0,percaya nasi ibu tiwul
,@sukmaqia5179,,sebagai seorang chef saya sangat sayangkan adanya kejadian spt ini semoga kedepannya proyek makan untuk anak2 sekolah akan lebih baik,2025-09-26T11:52:26Z,CNN,133.0,20.0,orang chef sangat sayang ada jadi spt moga depan proyek makan anak2 sekolah lebih baik
,@pertisinta19,,justru banyak korupsi dari bawah sampai atas ini mbg,2025-09-26T11:52:20Z,CNN,52.0,9.0,justru banyak korupsi bawah atas
,@campur210,,stop program buang duit,2025-09-26T11:51:11Z,CNN,23.0,4.0,stop program buang uang
,@fredisychaidir9644,,jangan ada label mbg makan bergizi gratis lagi karena seperti tadi anak saya makan gratis saja gak ada bergizi nya karena sajian menunya somayyang kita tahu tidak ada nilai gizinya,2025-09-26T11:50:16Z,CNN,180.0,30.0,jangan label makan gizi gratis tadi anak makan gratis gizi saji menu somayyang tahu nilai gizi
,@hamdint8258,,mbg inddonesia sarang kkn indonesia harus belajar dari cina dan jepang,2025-09-26T11:48:55Z,CNN,70.0,11.0,inddonesia sarang kkn indonesia ajar cina jepang
,@Bonandi-gw2tc,,program pemerintah memberi makan gratis kepada anak anak indonesia supaya gizi lebih baik itu lebih dari cukup daripada di korupsi apabila ada yang kurang pas tidak mungkin pemerintah belanja di antar ke setiap propinsicoba di kaji ulang apakah minuman kedaluwarsa kurang higienis atau faktor yang lain ini juga di simak masyarakat dunia maaf ya sok usil,2025-09-26T11:48:42Z,CNN,354.0,56.0,program perintah beri makan gratis anak anak indonesia gizi lebih baik lebih cukup korupsi apabila cukup mungkin perintah belanja antar propinsicoba kaji ulang minum kedaluwarsa cukup higienis faktor simak masyarakat dunia maaf sok usil
,@Zamri-ek6go,,seperti nya ada niat yang tdk baik dengan mbg apakah inggin mengurangi angka pertumbuhan penduduk dengan cara sprti itu,2025-09-26T11:45:56Z,CNN,119.0,19.0,niat baik inggin kurang angka tumbuh duduk cara
,@muhiggiqbal9214,,atuh pemerintah pake ngide segala bikin program mbg yang dimana ga ada testimoni dulu semasa masa dulu gaada tuh anak jaman dulu kejadian kaya gini sebelum ada program sebenernya kalo bikin program tuh yang nguntungin orangtua jadi biar orang tua yang bisa ngatur makan anak nya gausah mbg mbg an simpel kalo gini tanggung jawab nya mana jangan cuma sedih doang,2025-09-26T11:45:29Z,CNN,361.0,61.0,atuh perintah pakai pikir aneh segala bikin program testimoni dulu masa masa dulu anak jaman dulu jadi kaya gin program benar bikin program nguntungin orang tua biar orang tua ngatur makan anak usah buah simpel gin tanggung jawab jangan sedih
,@triswansuseno2953,,mendingan aksi bu drpd dramakasiin aja uang makan ke orang tua murid masing2 kan beresdrpd uangnya bwt makan murid tp prosedur berliku2malah basi,2025-09-26T11:43:50Z,CNN,145.0,23.0,mending aksi bu dramakasiin uang makan orang tua murid masing2 kan beresdrpd uang bwt makan murid prosedur berliku2malah basi
,@tripofjava9019,,bubarkan program mbg banyak manipulasi di daerah2 tertentu,2025-09-26T11:43:12Z,CNN,58.0,8.0,bubar program banyak manipulasi daerah2 tentu
,@MitraSPPGBanjar,,kenapa verifikasi sppg baru mengutamakan salah satu yayasan sedangkan yang yayasan mandiri tanpa kongkalikong tidak di proses mungkin dengan situasi sekarang banyak yang keracunan berkat mbg ini mungkin namanya karma dari tuhan,2025-09-26T11:37:15Z,CNN,227.0,32.0,verifikasi sppg baru utama salah satu yayasan yayasan mandiri kongkalikong proses mungkin situasi banyak racun berkat mungkin nama karma tuhan
,@hendropujakesuma1546,,usut tuntas aliran dana makan gratis ini,2025-09-26T11:35:16Z,CNN,40.0,7.0,usut tuntas alir dana makan gratis
,@sarifatulmunawarah-j2n,,bikin d sekolah masing2 insyaallah makanannya bisa kemakan,2025-09-26T11:28:29Z,CNN,58.0,8.0,bikin d sekolah masing2 insyaallah makan makan
,@GedeSugriwa-cr6fc,,program makan beracun generasi anak bangsa,2025-09-26T11:20:56Z,CNN,42.0,6.0,program makan racun generasi anak bangsa
,@mamanabdurahman7301,,stopp mbg karena mbg melahirkan peluang korupsi bagi oknum pengurusnya mereka tdk lgi memikirkan gizi yang penting tersaji mereka tdk peduli dengan lauk pauknya yang penting ada dan melaksanakan dan mereka tdk peduli dan tdk mau tau makanan itu basi apa tdk kalo mereka manusia mereka hati karena kalo punya hati nurani memberi makan kpda binatanghewan sja kita hati,2025-09-26T11:17:23Z,CNN,366.0,59.0,stopp lahir peluang korupsi oknum urus lgi pikir gizi penting saji peduli lauk pauk penting laksana peduli tahu makan basi manusia asa punya asa nurani beri makan kpda binatanghewan sja asa
,@duocikoktivi5653,,kalo kayak gitu mah bakalan ga jalan ni program lah wong ga ada untungnya buat pejabat wkwkwkkw,2025-09-26T11:14:48Z,CNN,95.0,17.0,mah jalan program orang untung buat jabat wkwkwkkw
,@duocikoktivi5653,,program di stoporang pinter sebanyak itu cuma bisa kasih ide makan gratis capek deh,2025-09-26T11:11:57Z,CNN,83.0,14.0,program stoporang pinter jumlah ide makan gratis lelah
,@deesabrina3286,,yang menjadi masalah itu satu dapur hrs 3000 porsi sehari waktu untuk nyiapin apa cukup klo belum cuci alatnya belum bahan makanannya apalagi harga cuman 9000 klo yang masak swasta pasti cari untung apa nutut beda klo di kelola sekolah dan komite pasti gk cari untung tp gmn caranya anak didiknya makan bergizi klo di kelola org bisnis yang dapatnya krn ada ordal bgn yang ruwet ribet,2025-09-26T11:05:40Z,CNN,384.0,67.0,jadi masalah satu dapur 3000 porsi hari waktu siap cukup cuci alat bahan makan harga 9000 masak swasta cari untung nutut beda kelola sekolah komite cari untung bagaimana cara anak didik makan gizi kelola org bisnis dapat orang bgn ruwet rumit
,@RedaRengganis,,bubarken mbg n puguh na mh loba d korupsi,2025-09-26T10:56:06Z,CNN,41.0,9.0,bubarken n puguh na mh loba d korupsi
,@wigitomitro9918,,terlampau maruk mau makan sendiri 3000 porsi perhari dan yang ngadain mbg jg kenapa ngk mau bagi bagi ke umkm yah rumah makan lokal apa slaahnya pakai daun dan kertas buat makan,2025-09-26T10:45:18Z,CNN,177.0,32.0,lampau maruk makan sendiri 3000 porsi hari ada umkm rumah makan lokal slaahnya pakai daun kertas buat makan
,@kristionodesign,,menunggu sampai ada korban jiwa baru mbg berhentikah,2025-09-26T10:36:30Z,CNN,52.0,8.0,tunggu korban jiwa baru henti
,@OpenKitchenMedan,,saya pemilik usaha makanan kemarin awal mbg sempat ditawari ya otomatis saya menolak anggaran 10rb belum dengan keuntungan aja itu sudah tidak cukup mungkin beda konsep makanan bergizi saya dengan yang sedang dijalankan karena untuk kalian tau dengan budget 10rb anggaplah pemilik mbg menggambil keuntungan 2000 x 3000 porsi 6000000hari 180000000bln gaji karyawan 25jtbln x 40 org 100000000 sisa 80000000 belum gas listrik sewa gedung security maintenance transportasi dan biaya tak terduga lainnya saya gatau ngitung biaya operasional nya karena saya belum terjun langsung dan jangan lupa bahan bahan peralatan stainless itu mahal sekali resiko juga besar apalagi itu dijam malam hingga subuh ya saya tau itu dilakukan untuk mengejar jumlah porsi 3000 tapi kenapa harus beberapa sekolah dirangkap kenapa tidak dibuat di tiap tiap sekolah saja dan jangan di jam pagi disebar makanan tapi dijam istirahat siang jika dari subuh jam 2 pagi di masak resiko kontaminasi dan bakteri tumbuh itu tinggi makanan basi dan rawan menjadi racun contoh saja kangkungbayam setelah 4 jam itu bahkan tidak boleh dimakan apakah semua dapur mbg sudah tau karena saya search banyak pengusaha dapur mbg tidak basicnya fnb tapi ya mau just cuan saja bagi pendapat saya jika mbg mau tetap dijalankan dengan cara yang sama dengan sekarang alangkah baiknya anggaran itu diangka 20rb protein harus dibanyakin persentasenya harusnya 50 dari piring 20 serat 20 karbo 10 vitamin dan mineral karena yang kita butuhkan untuk tumbuh kembang adalah protein harga 14 ekor ayam saja 7rb nasi 3rb sayur 3rb buah 2rb masak bumbu 2rb margin 3rb 20rb tapi kalau ttp 10rb ya seperti sekarang ikanayam seadaanya tahu tempe secukupnya asal ada sayur dikit buah juga alakadarnya nasi sudah pas tidak perlu banyak kalau ditanya ide saya bisa ditiap sekolah pemerintah buat dapur mbg sendiri data anak siswa yang alergi terhadap bahan bahan tertentu nilai gizi menu makanan tiap hari di publish so org tua dan murid tau gizi yang mereka makan diberikan sounding ini makanan bergizi bukan makanan enak berikan influenceratlet bahwa makanan bergizi itu yang bisa meraih cita cita dan hidup dengan pola makan yang sehat karena beberapa anak tidak suka sayur dan buah karena tidak tau manfaatnya buat mereka memasak jadinya tidak perlu banyak porsi jadi mempersingkat waktu tidak ada transportasi dan terhindar dari kontaminasi,2025-09-26T10:35:05Z,CNN,2378.0,375.0,milik usaha makan sempat tawar otomatis tolak anggar 10000 untung cukup mungkin beda konsep makan gizi sedang jalan tahu budget 10000 anggap milik menggambil untung 2000 media sosial 3000 porsi 6000000hari 180000000bln gaji karyawan 25jtbln media sosial 40 org 100000000 sisa 80000000 ayo listrik sewa gedung security maintenance transportasi biaya tak duga lain tahu ngitung biaya operasional terjun langsung jangan lupa bahan bahan alat stainless mahal sekali resiko besar jam malam hingga subuh tahu laku kejar jumlah porsi 3000 beberapa sekolah rangkap buat tiap tiap sekolah jangan jam pagi sebar makan jam istirahat siang subuh jam 2 pagi masak resiko kontaminasi bakteri tumbuh tinggi makan basi rawan jadi racun contoh kangkungbayam 4 jam bahkan makan semua dapur tahu search banyak usaha dapur basicnya fnb just untung dapat tetap jalan cara alangkah baik anggar angka 20000 protein dibanyakin persentase harus 50 piring 20 serat 20 karbo 10 vitamin mineral butuh tumbuh kembang protein harga 14 ekor ayam 7rb nasi 3rb sayur 3rb buah 2rb masak bumbu 2rb margin 3rb 20000 ttp 10000 ikanayam seadaanya tahu tempe cukup asal sayur sedikit buah alakadarnya nasi perlu banyak tanya ide tiap sekolah perintah buat dapur sendiri data anak siswa alergi bahan bahan tentu nilai gizi menu makan tiap hari publish so org tua murid tahu gizi makan beri sounding makan gizi bukan makan lezat ikan influenceratlet makan gizi raih cita cita hidup pola makan sehat beberapa anak suka sayur buah tahu manfaat buat masak jadi perlu banyak porsi singkat waktu transportasi hindar kontaminasi
,@KarmanNoob,,karena mereka bukan berniat untuk mbg tapi cari cuan,2025-09-26T10:34:38Z,CNN,52.0,9.0,bukan niat cari untung
,@BadGardener-h5b,,saya masak nasi dan sayurlauk di rumah jam 11 pagi sampai jam 7 malam gak basi tanpa ditaruh di kulkas karena setelah matang langsung saya dinginkankalau nasi masih ada uap air di taruh di box makanan tertutup pasti basi,2025-09-26T10:32:40Z,CNN,220.0,39.0,masak nasi sayurlauk rumah jam 11 pagi jam 7 malam basi taruh kulkas matang langsung dinginkankalau nasi uap air taruh box makan tutup basi
,@AbdulDjamal-x5t,,jangan jadikan tujuan yang baik lalu terdapat hal yang menimbulkan keresahan karena sudah banyak terjadi keracunan dari mbg selidiki kasus proyek mbg ini agar tidak menimbulkan persoalan baru yang bisa memicu hal yang tidak diinginkan,2025-09-26T10:23:13Z,CNN,234.0,35.0,jangan jadi tuju baik lalu dapat timbul resah banyak jadi racun selidik kasus proyek timbul soal baru picu ingin
,@furkankarim5022,,di indonesia kalau program pejabat gagal tinggal nangis terus minta maaf selsai beda dengan d jepang telat masuk kerja aja langsung mundur d indo presidennya anggep sepele masalah keracunan kemarin dia bilang seolah itu hanya sedikit kalau d bandingkan dengan yang berhasil lebih dri 99 buset bisa2nya dia bicara begitu tentang keselamatan nyawa anak gak punya hati apa urusan nyawa dia pakek statistik astaga 1 saja nyawakesehatan anak itu berharga pak gak bisa bapak gunakan statisik dlam hal yang menyangkut nyawa kesehatan salah tempat kalau soal ekonomi oke kita harus pakai data statistik ini berkaitan dengan nyawa org lo pak dimana hati nurani bapak ibuk otak klean hanya bisnis aja isinya sehingga pemikiran nya hanya tentang angka saja,2025-09-26T10:21:03Z,CNN,745.0,118.0,indonesia program jabat gagal tinggal nang terus minta maaf selsai beda d jepang telat masuk kerja langsung mundur d indonesia presiden anggep sepele masalah racun bilang sedikit d banding hasil lebih dri 99 astaga bisa2nya bicara selamat nyawa anak punya asa urus nyawa pakai statistik astaga 1 nyawakesehatan anak harga guna statisik dlam sangkut nyawa sehat salah tempat soal ekonomi baik pakai data statistik kait nyawa org asa nurani ibuk otak klean bisnis isi pikir angka
,@Patimah-d2e,,makan di rumah sama orang tua belum pernah terdengar keracunan kenapa pemerintah membuat program mbg lalu keracunan benar membuat rakyat sengsara,2025-09-26T10:17:17Z,CNN,145.0,21.0,makan rumah orang tua pernah dengar racun perintah buat program lalu racun benar buat rakyat sengsara
,@PenyembahKonsiliNiceaAgung,,mbg masmas bloon gemoygbrn santai aja ga pakai nangis segala,2025-09-26T10:15:22Z,CNN,60.0,10.0,masmas bloon gemoygbrn santai pakai nang segala
,@muhamadyudiakhmaludin,,itu presiden baik niatnya jd jgn bawa presiden yang jd ibu dan punya anak bukan situ doang ngappain nangis tp pelaku dilapangan niatnya dapat uang doang tp tidak memgutamakan kebersihan agar nanti makanan yang disalurkan ke anak sekolah aman sehaat untuk dikonsumsi pelaku dilapangan cuma mentingin perut sendiri tidak ada di jiwa merrka mengabdi untuk bangsa negara indonesia karena kedisiplinan minim ddi jiwa mereka jd yang diotaknya cuma dapat duit bukan mengutamakan hasil kerjanya yang baik krn bakal di konsusi orang banyak,2025-09-26T10:13:37Z,CNN,530.0,82.0,presiden baik niat jangan bawa presiden ibu punya anak bukan situ ngappain nang laku lapang niat uang memgutamakan bersih makan salur anak sekolah aman sehaat konsumsi laku lapang utama perut sendiri jiwa merrka abdi bangsa negara indonesia disiplin minim ddi jiwa otak uang bukan utama hasil kerja baik konsusi orang banyak
,@JumsiahSos,,jk sudah disurvei dapur mbg dn ternyata terlihat hugenies jgn dicri dl sertipikat tp coba ikuti pengantaran makanan ketempat tujuan sy liat banyak keganjalan dikasus ini diruang dapur rs jumlah pasien dilayani pagi snack makan siang makanan ringan sore hari dan makan malam sejauh ini tdk pernah kedengaran kasus spt ini demikian pl di restoran hotel rumah makan lain mungkin krn dikelola sendiri jd aman coba dipengantaran maknan sebaiknya diperhtikan juga kl bs ada cctv tersembunyi entah lamanya wkt pengantaran krn jarak dll atau ada hal yang perlu diperhtikan lainnya krn meliahat kejadian ini menurut sy janggal krn adanya belatung dan hal membuat keracunan atau membuat alergi walaupun demikian bravo dengan program juga pelaksana mbg ini sgt membantu anak2 cln ms depan kita tetap bejuang cobaan sll ada ktk mengejar kebaikan smg tdk ada tangan kotor yang menodai makanan sehat untuk anak calon ms depan,2025-09-26T10:06:39Z,CNN,911.0,145.0,jk survei dapur dn nyata nampak hugenies jangan dicri dulu sertipikat coba ikut antar makan tempat tuju lihat banyak ganjal kasus ruang dapur rs jumlah pasien layan pagi snack makan siang makan ringan sore hari makan malam jauh pernah dengar kasus spt pl restoran hotel rumah makan mungkin kelola sendiri aman coba antar maknan baik diperhtikan cctv sembunyi entah lama wkt antar jarak lainlain perlu diperhtikan lain meliahat jadi janggal ada belatung buat racun buat alergi walaupun bravo program laksana sgt bantu anak2 cln ms depan tetap bejuang coba sll ktk kejar baik smg tangan kotor noda makan sehat anak calon ms depan
,@sobattvwan4576,,turun dong bu untuk awasi jgn sudah kjadian baru muncul liat spt apa menu mbg yang selama ini sangat jauh dari klayakan untuk dimakan,2025-09-26T09:55:35Z,CNN,133.0,24.0,turun bu awas jangan kjadian baru muncul lihat spt menu lama sangat jauh klayakan makan
,@AsnawiNawi-q5k,,kalau sudah tau program nya gagal untuk apa dipertahankan lagi jangan sam pai nyawa melayang,2025-09-26T09:55:04Z,CNN,92.0,15.0,tahu program gagal tahan jangan sam pai nyawa layang
,@supriatna6930,,ada tu kdm di semprot pa prabowo lu gimana sih cuman daerah lu doang yang keracunan yang ada daerah lu aja ganti semua yang urus dapurnya dari luar provinsi lain yang kompeten,2025-09-26T09:53:56Z,CNN,175.0,32.0,tu kdm semprot pa prabowo bagaimana sih daerah racun daerah ganti semua urus dapur luar provinsi kompeten
,@supriatna6930,,sdmnya pekerja dapur jg harus di kash pembelajaran tentang makanan jarangkan di warteg dan rm padang keracunan dan jarang pula dengar di jakarta jawa tengah kasus seperti itu adanya di jawabarat,2025-09-26T09:52:29Z,CNN,194.0,31.0,sdmnya kerja dapur kash ajar makan jarang warung rm padang racun jarang dengar jakarta jawa tengah kasus ada jawabarat
,@WARzone568,,menurut gw ini memang dari patner mbg nyaaa sjaaa yang ga becusbgn stempat juga lalay karna di kota gw mbg masih baik sajaakarna anak gw juga penerima manfaat mbg ini,2025-09-26T09:36:29Z,CNN,166.0,30.0,memang patner nyaaa sjaaa becusbgn stempat lalay kota baik sajaakarna anak terima manfaat
,@elnamartini6308,,mbg ne harus e 1 kali 2 kali 1 minggu,2025-09-26T09:33:24Z,CNN,37.0,10.0,ne e 1 kali 2 kali 1 minggu
,@herikoswara5605,,yang heran kenapa gak bikin dapur samping sekolah nya biar dadakan malah di tempat jauh dapur nya dan masak nya jangan jam malam2 masa di anter nya juga jam 12 siang,2025-09-26T08:51:18Z,CNN,165.0,31.0,heran bikin dapur samping sekolah biar dada malah tempat jauh dapur masak jangan jam malam2 masa anter jam 12 siang
,@sevenone71-f5h,,sebenernya ini program proyek yang tidak ada manfaatnya sama sekali untuk masyarakat indonesia masyarakat indonesia tidak butuh yang namanya makan gratis lebih baik di hapus sajah jangan di lanjutkan karena tidak ada manfaatnya sama sekali menghamburkan uang masyarakat indonesia saja,2025-09-26T08:48:24Z,CNN,284.0,40.0,benar program proyek manfaat sekali masyarakat indonesia masyarakat indonesia butuh nama makan gratis lebih baik hilang sajah jangan lanjut manfaat sekali hambur uang masyarakat indonesia
,@PeterTonadi,,silakan mau kerja sama dengan pihak manapun tapi tiap sekolah harus tersedia ruang makan dan dapur masaknya harus di dapur sekolah kepala sekolah dan guru2 bertanggung jawab sebagai pengawas lagian makanan juga untuk disantap oleh para guru dari pada dimasak dari tempat yang jauh dan tak jelas cara kerjanya,2025-09-26T08:43:59Z,CNN,308.0,49.0,sila kerja pihak mana tiap sekolah sedia ruang makan dapur masak dapur sekolah kepala sekolah guru2 tanggung jawab awas lagi makan santap guru masak tempat jauh tak jelas cara kerja
,@hellobrushstory88,,gila 3000 liat yang sekolah di jepang aja persekolah masaknya kenapa ga dipelajari dari yang sudah menjalankan program seperti itu,2025-09-26T08:38:41Z,CNN,130.0,20.0,gila 3000 lihat sekolah jepang seko masak ajar jalan program
,@AndriHariadyPhan,,penanggung jawab program harus bertanggung jawab bukan hanya minta maaf,2025-09-26T08:36:26Z,CNN,71.0,10.0,tanggung jawab program tanggung jawab bukan minta maaf
,@DidiMhdri,,itu program gerwani ganti beras 15kg itu lebih sehat dari pada makan gratis beracun mbg,2025-09-26T08:34:38Z,CNN,87.0,15.0,program gerwani ganti beras 15kg lebih sehat makan gratis racun
,@02dan03Menghayal,,mau tunggu ada korban nyawa lenyap baru berhenti ya wo ladang korupsi jg jln jika mbg tidak di korupsi tidak akan begini,2025-09-26T08:33:15Z,CNN,120.0,22.0,tunggu korban nyawa lenyap baru henti wo ladang korupsi jln korupsi begini
,@kwangja1340,,kl cm ditutup doang buat apa dituntut sbg efek keseriusan tiap dapur2 mbg kl ada keracunan mereka harus bertanggung jawab dr pengobatan sampai perawatan hingga sembuh begini ini terus2an terulang,2025-09-26T08:21:50Z,CNN,195.0,30.0,cuma tutup buat tuntut efek serius tiap dapur2 racun tanggung jawab obat awat hingga sembuh begini terus2an ulang
,@Siti-l1x,,awal nya sih mikir nya juga begini jadi ibu ibu dari istri guru bisa ikut andil seperti kantin disekolah istri guru yang tidak bekerja bisa bekerja mencari duit di kantin ternyata ada dapur sendiri dan yang kerja harus memiliki ijasah sarjana pdhl mereka nggak bisa masak,2025-09-26T08:18:01Z,CNN,271.0,46.0,sih pikir begini ibu ibu istri guru ikut andil kantin seko istri guru kerja kerja cari uang kantin nyata dapur sendiri kerja milik ijasah sarjana pdhl masak
,@odethimutz,,catering sekolah anakku swasta hargany 13rb isinya enak2 kakaakk,2025-09-26T08:02:00Z,CNN,64.0,9.0,katering sekolah anak swasta hargany 13rb isi enak2 kakaakk
,@bestmovieclip6873,,stop makan gratismakan gratis tidak membuat rakyat jadi semakin pintar tetapi akan disalahgunakan oleh orang2 jahat,2025-09-26T07:52:37Z,CNN,115.0,16.0,stop makan gratismakan gratis buat rakyat makin pintar disalahgunakan orang2 jahat
,@Salsa_0625,,yang penting program mbg di tutupyang di tutup jangan dapurnya saja program tidak efektifmalah jadi pembunuhan massal anak anak,2025-09-26T07:45:58Z,CNN,127.0,19.0,penting program tutupyang jangan dapur program efektifmalah bunuh massal anak anak
,@maiyartisemat9948,,seharusnya libatkan pkk atau kantin sekolah,2025-09-26T07:26:58Z,CNN,43.0,6.0,libat pkk kantin sekolah
,@sitimuslichah8189,,kalo yang masak guru terus yang mengajar siapa bunanti gurunya meninggalkan jam pelajaran ditegur kepala sekolah,2025-09-26T07:15:43Z,CNN,112.0,16.0,masak guru terus ajar bunanti guru tinggal jam ajar tegur kepala sekolah
,@biachfarm8469,,yang bikin basi atau beracun itu pasti saat pendistribusian makananklo saat matang gak terlalu lama langsung dimakan pasti gak akan keracunansebenarnya dapur a gak salahyg salah itu ya gak memperhatikan atau care soal waktu saat makanan matang hingga sampai ke siswa dan suhu makanan pada saat pengiriman ke siswakarena syarat pembusukan atau berkembang biak a bakteri pembusuk pd makanan dpt terjadi itu harus ada ke 4 hal ini yaituwaktuairudaradan suhuyg tdk tepat pd makanandan saya yakin yang masak mbg pasti nyobain makanan mbg tsbtp tak keracunan krn saat mencoba makanan tsb makanan msh freshatau baru matang,2025-09-26T07:06:55Z,CNN,615.0,96.0,bikin basi racun distribusi makananklo matang terlalu lama langsung makan keracunansebenarnya dapur a salahyg salah perhati care soal waktu makan matang hingga siswa suhu makan kirim siswakarena syarat busuk kembang biak a bakteri busuk makan jadi 4 yaituwaktuairudaradan suhuyg tepat makanandan yakin masak nyobain makan tsbtp tak racun coba makan tsb makan freshatau baru matang
,@tegartxv,,liat noh dijepang tiap sekolah punya dapur,2025-09-26T06:55:34Z,CNN,42.0,7.0,lihat dijepang tiap sekolah punya dapur
,@tegartxv,,liat noh jepang tiap sekolah punya dapur,2025-09-26T06:54:49Z,CNN,40.0,7.0,lihat jepang tiap sekolah punya dapur
,@hafiddoang63,,bikin dapur di sekolahsekolah itu tempat belajar bukan tempat memasak,2025-09-26T06:50:46Z,CNN,69.0,10.0,bikin dapur sekolahsekolah tempat ajar bukan tempat masak
,@ElzaFranietha,,presiden kasih makan gratis pengelolanya yang kasih racun,2025-09-26T06:30:48Z,CNN,57.0,8.0,presiden makan gratis kelola racun
,@Supriyanto-wt8zc,,ayolah pak hentikan mbg jangan menunggu ada korban jiwa sayangi dan lindungi anak anak kita,2025-09-26T06:29:35Z,CNN,91.0,15.0,ayo henti jangan tunggu korban jiwa sayang lindung anak anak
,@ElzaFranietha,,itu bukan salah prabowo emang prabowo yang masak,2025-09-26T06:26:40Z,CNN,48.0,8.0,bukan salah prabowo memang prabowo masak
,@retnasyamsiah2210,,simple aja gaperlu ada mbg gentle aja hapuskan program inigaperlu bikin dapur segala di sekolah nanti duit lagi duit lagi dari apbn kan nyomotnya utang indo udah melangit,2025-09-26T06:19:22Z,CNN,170.0,28.0,simple gaperlu gentle hapus program inigaperlu bikin dapur segala sekolah uang uang anggar negara kan nyomotnya hutang indonesia langit
,@PerdiXfank,,jangan bayak dalih capat hentikan makan gratis supaya tida menambah bayak masalah,2025-09-26T06:19:06Z,CNN,81.0,12.0,jangan banyak dalih capat henti makan gratis tambah banyak masalah
,@tegartxv,,mikir kidds tidak semua ortu itu baikklo dikasih k ortunya ada kemungkinan malah buat beli rokokskincarejudolangsur hutangco shopeeklo dapur ditempatkan per sekolah baru solusi yang bijakselain porsi yang tidak over makanan bisa lngsung dtrima oleh siswa tanpa harus ada tahap pendistribusian dijalan mengurangi kemungkinan basi dijalan,2025-09-26T06:17:40Z,CNN,336.0,46.0,pikir kidds semua orang tua baikklo beri k ortunya mungkin malah buat beli rokokskincarejudolangsur hutangco shopeeklo dapur tempat per sekolah baru solusi bijakselain porsi over makan lngsung dtrima siswa tahap distribusi jalan kurang mungkin basi jalan
,@PerdiXfank,,walow pun bapa perabowo sangat setuju dengan kepemerintahan ya tapi bapa persiden seorang manusia tida luput dari kesalahan menurut orang bodo itu tida baik apapun dalih para pejabat,2025-09-26T06:16:33Z,CNN,182.0,28.0,walow bapa perabowo sangat tuju perintah bapa persiden orang manusia luput salah orang bodo baik apa dalih jabat
,@tegartxv,,masak ya chef lahdungu amatbikin dapur di tiap sekolahrekrut chef dan tim nya,2025-09-26T06:12:54Z,CNN,77.0,13.0,masak chef lahdungu amatbikin dapur tiap sekolahrekrut chef tim
,@tegartxv,,kidds tidak semua ortu itu baikklo dikasih k ortunya ada kemungkinan malah buat beli rokokskincarejudolangsur hutangco shopeeklo dapur ditempatkan per sekolah baru solusi yang bijakselain porsi yang tidak over makanan bisa lngsung dtrima oleh siswa tanpa harus ada tahap pendistribusian dijalan mengurangi kemungkinan basi dijalan,2025-09-26T06:11:58Z,CNN,330.0,45.0,kidds semua orang tua baikklo beri k ortunya mungkin malah buat beli rokokskincarejudolangsur hutangco shopeeklo dapur tempat per sekolah baru solusi bijakselain porsi over makan lngsung dtrima siswa tahap distribusi jalan kurang mungkin basi jalan
,@eternalinsignia,,jiah buahnya cuman di lapin wakakaka harusnya dicuci sayur cuman direndem harusnya pakai air garem baru dicuci ulang pakai air fresh pakai alumunium tray lauk panas2 masukin ke mobil yang panas pula tapi gak nyampe lebih dari 60 derajat cepet basi deh 1 nampan dan 1 truk goreng pakai wok kalau niat yang memang skala besar harusnya pakai penggorengan deep fried,2025-09-26T05:55:11Z,CNN,362.0,61.0,jiah buah lapin wakakaka harus cuci sayur direndem harus pakai air garem baru cuci ulang pakai air fresh pakai alumunium tray lauk panas2 masukin mobil panas lebih 60 derajat cepat basi 1 nampan 1 truk goreng pakai tertawa niat memang skala besar harus pakai goreng deep fried
,@evysrisudarwati4459,,kami selaku orang tuwa melarang ank untuk ikut makan mbg,2025-09-26T05:54:43Z,CNN,56.0,10.0,selaku orang tuwa larang anak ikut makan
,@Channel-mypro,,stop mbg alirkan dana nya untuk kantin tiap sekolah lihat di luar negeri murid pada makan gratis dari kantin sekolah masing masing dari dulu kanton sekolah ngga pernah beracun kan,2025-09-26T05:28:09Z,CNN,179.0,30.0,stop alir dana kantin tiap sekolah lihat luar negeri murid makan gratis kantin sekolah masing masing dulu kanton sekolah pernah racun kan
,@Cintatanahair8895,,suruh masak di sekolah guru tambah tunjangan tunjangan gizi gratiss,2025-09-26T05:22:43Z,CNN,67.0,10.0,suruh masak sekolah guru tambah bantu bantu gizi gratiss
,@Cintatanahair8895,,udah keracunan dan ada yang busuk suruh makan sama prabowo dan gibran mau makan engak,2025-09-26T05:21:14Z,CNN,85.0,15.0,racun busuk suruh makan prabowo gibran makan engak
